gameId|devId|lastUpdate
1370|1370|E'2020-11-29 20:59:43'
1371|643|E'2020-11-29 20:59:43'
1372|1372|E'2020-11-29 20:59:43'
1373|1373|E'2020-11-29 20:59:43'
1374|1374|E'2020-11-29 20:59:43'
1375|1161|E'2020-11-29 20:59:43'
1376|1376|E'2020-11-29 20:59:43'
1377|1377|E'2020-11-29 20:59:43'
1378|1378|E'2020-11-29 20:59:43'
1379|1379|E'2020-11-29 20:59:43'
1380|1380|E'2020-11-29 20:59:43'
1381|104|E'2020-11-29 20:59:43'
1382|1276|E'2020-11-29 20:59:43'
1383|1141|E'2020-11-29 20:59:43'
1384|1384|E'2020-11-29 20:59:43'
1385|515|E'2020-11-29 20:59:43'
1386|1386|E'2020-11-29 20:59:43'
1387|1036|E'2020-11-29 20:59:43'
1388|1388|E'2020-11-29 20:59:43'
1389|1389|E'2020-11-29 20:59:43'
1390|621|E'2020-11-29 20:59:43'
1391|1391|E'2020-11-29 20:59:43'
1392|791|E'2020-11-29 20:59:43'
1393|1373|E'2020-11-29 20:59:43'
1394|11|E'2020-11-29 20:59:43'
1395|1376|E'2020-11-29 20:59:43'
1396|1396|E'2020-11-29 20:59:43'
1397|631|E'2020-11-29 20:59:43'
1398|480|E'2020-11-29 20:59:43'
1399|1399|E'2020-11-29 20:59:43'
1400|1400|E'2020-11-29 20:59:43'
1401|1401|E'2020-11-29 20:59:43'
1402|5|E'2020-11-29 20:59:43'
1403|1403|E'2020-11-29 20:59:43'
1404|5|E'2020-11-29 20:59:43'
1405|15|E'2020-11-29 20:59:43'
1406|1406|E'2020-11-29 20:59:43'
1407|4|E'2020-11-29 20:59:43'
1408|1408|E'2020-11-29 20:59:43'
1409|1409|E'2020-11-29 20:59:43'
1410|143|E'2020-11-29 20:59:43'
1411|93|E'2020-11-29 20:59:43'
1412|55|E'2020-11-29 20:59:43'
1413|334|E'2020-11-29 20:59:43'
1414|1414|E'2020-11-29 20:59:43'
1415|5|E'2020-11-29 20:59:43'
1416|509|E'2020-11-29 20:59:43'
1417|319|E'2020-11-29 20:59:43'
1418|334|E'2020-11-29 20:59:43'
1419|1419|E'2020-11-29 20:59:43'
1420|1414|E'2020-11-29 20:59:43'
1421|1421|E'2020-11-29 20:59:43'
1422|15|E'2020-11-29 20:59:43'
1423|334|E'2020-11-29 20:59:43'
1424|4|E'2020-11-29 20:59:43'
1425|536|E'2020-11-29 20:59:43'
1426|334|E'2020-11-29 20:59:43'
1427|1427|E'2020-11-29 20:59:43'
1428|55|E'2020-11-29 20:59:43'
1429|1427|E'2020-11-29 20:59:43'
1430|1222|E'2020-11-29 20:59:43'
1431|5|E'2020-11-29 20:59:43'
1432|1432|E'2020-11-29 20:59:43'
1433|31|E'2020-11-29 20:59:43'
1434|1373|E'2020-11-29 20:59:43'
1435|1435|E'2020-11-29 20:59:43'
1436|55|E'2020-11-29 20:59:43'
1437|1077|E'2020-11-29 20:59:43'
1438|319|E'2020-11-29 20:59:43'
1439|1439|E'2020-11-29 20:59:43'
1440|1440|E'2020-11-29 20:59:43'
1441|1441|E'2020-11-29 20:59:43'
1442|765|E'2020-11-29 20:59:43'
1443|1443|E'2020-11-29 20:59:43'
1444|820|E'2020-11-29 20:59:43'
1445|334|E'2020-11-29 20:59:43'
1446|15|E'2020-11-29 20:59:43'
1447|41|E'2020-11-29 20:59:43'
1448|61|E'2020-11-29 20:59:43'
1449|630|E'2020-11-29 20:59:43'
1450|971|E'2020-11-29 20:59:43'
1451|101|E'2020-11-29 20:59:43'
1452|1452|E'2020-11-29 20:59:43'
1453|31|E'2020-11-29 20:59:43'
1454|1440|E'2020-11-29 20:59:43'
1455|559|E'2020-11-29 20:59:43'
1456|334|E'2020-11-29 20:59:43'
1457|284|E'2020-11-29 20:59:43'
1458|93|E'2020-11-29 20:59:43'
1459|1459|E'2020-11-29 20:59:43'
1460|254|E'2020-11-29 20:59:43'
1461|1441|E'2020-11-29 20:59:43'
1462|1439|E'2020-11-29 20:59:43'
1463|1463|E'2020-11-29 20:59:43'
1464|1464|E'2020-11-29 20:59:43'
1465|1465|E'2020-11-29 20:59:43'
1466|1466|E'2020-11-29 20:59:43'
1467|15|E'2020-11-29 20:59:43'
1468|284|E'2020-11-29 20:59:43'
1469|1469|E'2020-11-29 20:59:43'
1470|130|E'2020-11-29 20:59:43'
1471|10|E'2020-11-29 20:59:43'
1472|1427|E'2020-11-29 20:59:43'
1473|1473|E'2020-11-29 20:59:43'
1474|334|E'2020-11-29 20:59:43'
1475|1475|E'2020-11-29 20:59:43'
1476|1018|E'2020-11-29 20:59:43'
1477|284|E'2020-11-29 20:59:43'
1478|5|E'2020-11-29 20:59:43'
1479|35|E'2020-11-29 20:59:43'
1480|1480|E'2020-11-29 20:59:43'
1481|34|E'2020-11-29 20:59:43'
1482|158|E'2020-11-29 20:59:43'
1483|1483|E'2020-11-29 20:59:43'
1484|1484|E'2020-11-29 20:59:43'
1485|5|E'2020-11-29 20:59:43'
1486|153|E'2020-11-29 20:59:43'
1487|55|E'2020-11-29 20:59:43'
1488|1488|E'2020-11-29 20:59:43'
1489|77|E'2020-11-29 20:59:43'
1490|55|E'2020-11-29 20:59:43'
1491|1491|E'2020-11-29 20:59:43'
1492|1261|E'2020-11-29 20:59:43'
1493|5|E'2020-11-29 20:59:43'
1494|1494|E'2020-11-29 20:59:43'
1495|2|E'2020-11-29 20:59:43'
1496|1496|E'2020-11-29 20:59:43'
1497|1497|E'2020-11-29 20:59:43'
1498|1498|E'2020-11-29 20:59:43'
1499|1373|E'2020-11-29 20:59:43'
1500|1373|E'2020-11-29 20:59:43'
1501|1406|E'2020-11-29 20:59:43'
1502|559|E'2020-11-29 20:59:43'
1503|448|E'2020-11-29 20:59:43'
1504|1077|E'2020-11-29 20:59:43'
1505|1505|E'2020-11-29 20:59:43'
1506|112|E'2020-11-29 20:59:43'
1507|976|E'2020-11-29 20:59:43'
1508|1466|E'2020-11-29 20:59:43'
1509|1403|E'2020-11-29 20:59:43'
1510|1222|E'2020-11-29 20:59:43'
1511|1511|E'2020-11-29 20:59:43'
1512|1512|E'2020-11-29 20:59:43'
1513|519|E'2020-11-29 20:59:43'
1514|1514|E'2020-11-29 20:59:43'
1515|1515|E'2020-11-29 20:59:43'
1516|1494|E'2020-11-29 20:59:43'
1517|791|E'2020-11-29 20:59:43'
1518|1518|E'2020-11-29 20:59:43'
1519|761|E'2020-11-29 20:59:43'
1520|1520|E'2020-11-29 20:59:43'
1521|1512|E'2020-11-29 20:59:43'
1522|1522|E'2020-11-29 20:59:43'
1523|120|E'2020-11-29 20:59:43'
1524|391|E'2020-11-29 20:59:43'
1525|131|E'2020-11-29 20:59:43'
1526|93|E'2020-11-29 20:59:43'
1527|1527|E'2020-11-29 20:59:43'
1528|1528|E'2020-11-29 20:59:43'
1529|1403|E'2020-11-29 20:59:43'
1530|1512|E'2020-11-29 20:59:43'
1531|1465|E'2020-11-29 20:59:43'
1532|35|E'2020-11-29 20:59:43'
1533|1533|E'2020-11-29 20:59:43'
1534|77|E'2020-11-29 20:59:43'
1535|1535|E'2020-11-29 20:59:43'
1536|1536|E'2020-11-29 20:59:43'
1537|1537|E'2020-11-29 20:59:43'
1538|1373|E'2020-11-29 20:59:43'
1539|1261|E'2020-11-29 20:59:43'
1540|1540|E'2020-11-29 20:59:43'
1541|1541|E'2020-11-29 20:59:43'
1542|1197|E'2020-11-29 20:59:43'
1543|1543|E'2020-11-29 20:59:43'
1544|1077|E'2020-11-29 20:59:43'
1545|1545|E'2020-11-29 20:59:43'
1546|1546|E'2020-11-29 20:59:43'
1547|1547|E'2020-11-29 20:59:43'
1548|334|E'2020-11-29 20:59:43'
1549|334|E'2020-11-29 20:59:43'
1550|1441|E'2020-11-29 20:59:43'
1551|1222|E'2020-11-29 20:59:43'
1552|765|E'2020-11-29 20:59:43'
1553|1553|E'2020-11-29 20:59:43'
1554|971|E'2020-11-29 20:59:43'
1555|1555|E'2020-11-29 20:59:43'
1556|284|E'2020-11-29 20:59:43'
1557|1557|E'2020-11-29 20:59:43'
1558|334|E'2020-11-29 20:59:43'
1559|1559|E'2020-11-29 20:59:43'
1560|1373|E'2020-11-29 20:59:43'
1561|35|E'2020-11-29 20:59:43'
1562|1562|E'2020-11-29 20:59:43'
1563|129|E'2020-11-29 20:59:43'
1564|5|E'2020-11-29 20:59:43'
1565|334|E'2020-11-29 20:59:43'
1566|55|E'2020-11-29 20:59:43'
1567|131|E'2020-11-29 20:59:43'
1568|1568|E'2020-11-29 20:59:43'
1569|1569|E'2020-11-29 20:59:43'
1570|112|E'2020-11-29 20:59:43'
1571|334|E'2020-11-29 20:59:43'
1572|1572|E'2020-11-29 20:59:43'
1573|1573|E'2020-11-29 20:59:43'
1574|15|E'2020-11-29 20:59:43'
1575|704|E'2020-11-29 20:59:43'
1576|1576|E'2020-11-29 20:59:43'
1577|143|E'2020-11-29 20:59:43'
1578|1403|E'2020-11-29 20:59:43'
1579|1579|E'2020-11-29 20:59:43'
1580|1440|E'2020-11-29 20:59:43'
1581|1197|E'2020-11-29 20:59:43'
1582|469|E'2020-11-29 20:59:43'
1583|1583|E'2020-11-29 20:59:43'
1584|57|E'2020-11-29 20:59:43'
1585|90|E'2020-11-29 20:59:43'
1586|1586|E'2020-11-29 20:59:43'
1587|1587|E'2020-11-29 20:59:43'
1588|1435|E'2020-11-29 20:59:43'
1589|376|E'2020-11-29 20:59:43'
1590|1576|E'2020-11-29 20:59:43'
1591|5|E'2020-11-29 20:59:43'
1592|1592|E'2020-11-29 20:59:43'
1593|252|E'2020-11-29 20:59:43'
1594|727|E'2020-11-29 20:59:43'
1595|620|E'2020-11-29 20:59:43'
1596|1466|E'2020-11-29 20:59:43'
1597|35|E'2020-11-29 20:59:43'
1598|34|E'2020-11-29 20:59:43'
1599|1599|E'2020-11-29 20:59:43'
1600|801|E'2020-11-29 20:59:43'
1601|334|E'2020-11-29 20:59:43'
1602|1602|E'2020-11-29 20:59:43'
1603|556|E'2020-11-29 20:59:43'
1604|1604|E'2020-11-29 20:59:43'
1605|1373|E'2020-11-29 20:59:43'
1606|90|E'2020-11-29 20:59:43'
1607|391|E'2020-11-29 20:59:43'
1608|1555|E'2020-11-29 20:59:43'
1609|509|E'2020-11-29 20:59:43'
1610|1610|E'2020-11-29 20:59:43'
1611|1611|E'2020-11-29 20:59:43'
1612|1414|E'2020-11-29 20:59:43'
1613|250|E'2020-11-29 20:59:43'
1614|1440|E'2020-11-29 20:59:43'
1615|1197|E'2020-11-29 20:59:43'
1616|414|E'2020-11-29 20:59:43'
1617|1617|E'2020-11-29 20:59:43'
1618|1373|E'2020-11-29 20:59:43'
1619|1619|E'2020-11-29 20:59:43'
1620|35|E'2020-11-29 20:59:43'
1621|1621|E'2020-11-29 20:59:43'
1622|1622|E'2020-11-29 20:59:43'
1623|334|E'2020-11-29 20:59:43'
1624|1414|E'2020-11-29 20:59:43'
1625|1625|E'2020-11-29 20:59:43'
1626|1626|E'2020-11-29 20:59:43'
1627|1627|E'2020-11-29 20:59:43'
1628|1628|E'2020-11-29 20:59:43'
1629|28|E'2020-11-29 20:59:43'
1630|1466|E'2020-11-29 20:59:43'
1631|1631|E'2020-11-29 20:59:43'
1632|1632|E'2020-11-29 20:59:43'
1633|1373|E'2020-11-29 20:59:43'
1634|1634|E'2020-11-29 20:59:43'
1635|1403|E'2020-11-29 20:59:43'
1636|1440|E'2020-11-29 20:59:43'
1637|508|E'2020-11-29 20:59:43'
1638|761|E'2020-11-29 20:59:43'
1639|559|E'2020-11-29 20:59:43'
1640|1373|E'2020-11-29 20:59:43'
1641|557|E'2020-11-29 20:59:43'
1642|1642|E'2020-11-29 20:59:43'
1643|1643|E'2020-11-29 20:59:43'
1644|1644|E'2020-11-29 20:59:43'
1645|1645|E'2020-11-29 20:59:43'
1646|1646|E'2020-11-29 20:59:43'
1647|55|E'2020-11-29 20:59:43'
1648|2|E'2020-11-29 20:59:43'
1649|1649|E'2020-11-29 20:59:43'
1650|1328|E'2020-11-29 20:59:43'
1651|1308|E'2020-11-29 20:59:43'
1652|334|E'2020-11-29 20:59:43'
1653|1628|E'2020-11-29 20:59:43'
1654|1654|E'2020-11-29 20:59:43'
1655|1440|E'2020-11-29 20:59:43'
1656|791|E'2020-11-29 20:59:43'
1657|34|E'2020-11-29 20:59:43'
1658|1439|E'2020-11-29 20:59:43'
1659|448|E'2020-11-29 20:59:43'
1660|1403|E'2020-11-29 20:59:43'
1661|1452|E'2020-11-29 20:59:43'
1662|1045|E'2020-11-29 20:59:43'
1663|433|E'2020-11-29 20:59:43'
1664|1646|E'2020-11-29 20:59:43'
1665|1261|E'2020-11-29 20:59:43'
1666|1197|E'2020-11-29 20:59:43'
1667|93|E'2020-11-29 20:59:43'
1668|1553|E'2020-11-29 20:59:43'
1669|1414|E'2020-11-29 20:59:43'
1670|1670|E'2020-11-29 20:59:43'
1671|1671|E'2020-11-29 20:59:43'
1672|1197|E'2020-11-29 20:59:43'
1673|1406|E'2020-11-29 20:59:43'
1674|93|E'2020-11-29 20:59:43'
1675|1675|E'2020-11-29 20:59:43'
1676|1676|E'2020-11-29 20:59:43'
1677|334|E'2020-11-29 20:59:43'
1678|55|E'2020-11-29 20:59:43'
1679|1155|E'2020-11-29 20:59:43'
1680|1403|E'2020-11-29 20:59:43'
1681|1261|E'2020-11-29 20:59:43'
1682|788|E'2020-11-29 20:59:43'
1683|1683|E'2020-11-29 20:59:43'
1684|556|E'2020-11-29 20:59:43'
1685|1685|E'2020-11-29 20:59:43'
1686|1686|E'2020-11-29 20:59:43'
1687|1687|E'2020-11-29 20:59:43'
1688|1688|E'2020-11-29 20:59:43'
1689|1689|E'2020-11-29 20:59:43'
1690|11|E'2020-11-29 20:59:43'
1691|334|E'2020-11-29 20:59:43'
1692|1692|E'2020-11-29 20:59:43'
1693|31|E'2020-11-29 20:59:43'
1694|1694|E'2020-11-29 20:59:43'
1695|1646|E'2020-11-29 20:59:43'
1696|1696|E'2020-11-29 20:59:43'
1697|2|E'2020-11-29 20:59:43'
1698|1698|E'2020-11-29 20:59:43'
1699|1414|E'2020-11-29 20:59:43'
1700|1427|E'2020-11-29 20:59:43'
1701|1701|E'2020-11-29 20:59:43'
1702|1702|E'2020-11-29 20:59:43'
1703|1703|E'2020-11-29 20:59:43'
1704|284|E'2020-11-29 20:59:43'
1705|1705|E'2020-11-29 20:59:43'
1706|1706|E'2020-11-29 20:59:43'
1707|1535|E'2020-11-29 20:59:43'
1708|1440|E'2020-11-29 20:59:43'
1709|1329|E'2020-11-29 20:59:43'
1710|107|E'2020-11-29 20:59:43'
1711|130|E'2020-11-29 20:59:43'
1712|737|E'2020-11-29 20:59:43'
1713|543|E'2020-11-29 20:59:43'
1714|1553|E'2020-11-29 20:59:43'
1715|1165|E'2020-11-29 20:59:43'
1716|1440|E'2020-11-29 20:59:43'
1717|1717|E'2020-11-29 20:59:43'
1718|1718|E'2020-11-29 20:59:43'
1719|1719|E'2020-11-29 20:59:43'
1720|1719|E'2020-11-29 20:59:43'
1721|1721|E'2020-11-29 20:59:43'
1722|1722|E'2020-11-29 20:59:43'
1723|1719|E'2020-11-29 20:59:43'
1724|1724|E'2020-11-29 20:59:43'
1725|107|E'2020-11-29 20:59:43'
1726|622|E'2020-11-29 20:59:43'
1727|519|E'2020-11-29 20:59:43'
1728|1719|E'2020-11-29 20:59:43'
1729|1729|E'2020-11-29 20:59:43'
1730|189|E'2020-11-29 20:59:43'
1731|1731|E'2020-11-29 20:59:43'
1732|788|E'2020-11-29 20:59:43'
1733|1733|E'2020-11-29 20:59:43'
1734|1734|E'2020-11-29 20:59:43'
1735|513|E'2020-11-29 20:59:43'
1736|1719|E'2020-11-29 20:59:43'
1737|334|E'2020-11-29 20:59:43'
1738|1738|E'2020-11-29 20:59:43'
1739|543|E'2020-11-29 20:59:43'
1740|1740|E'2020-11-29 20:59:43'
1741|189|E'2020-11-29 20:59:43'
1742|1742|E'2020-11-29 20:59:43'
1743|129|E'2020-11-29 20:59:43'
1744|455|E'2020-11-29 20:59:43'
1745|642|E'2020-11-29 20:59:43'
1746|1746|E'2020-11-29 20:59:43'
1747|18|E'2020-11-29 20:59:43'
1748|1748|E'2020-11-29 20:59:43'
1749|181|E'2020-11-29 20:59:43'
1750|1750|E'2020-11-29 20:59:43'
1751|433|E'2020-11-29 20:59:43'
1752|1266|E'2020-11-29 20:59:43'
1753|615|E'2020-11-29 20:59:43'
1754|1754|E'2020-11-29 20:59:43'
1755|1755|E'2020-11-29 20:59:43'
1756|638|E'2020-11-29 20:59:43'
1757|92|E'2020-11-29 20:59:43'
1758|1758|E'2020-11-29 20:59:43'
1759|615|E'2020-11-29 20:59:43'
1760|481|E'2020-11-29 20:59:43'
1761|1761|E'2020-11-29 20:59:43'
1762|1762|E'2020-11-29 20:59:43'
1763|1763|E'2020-11-29 20:59:43'
1764|1764|E'2020-11-29 20:59:43'
1765|1765|E'2020-11-29 20:59:43'
1766|1766|E'2020-11-29 20:59:43'
1767|1767|E'2020-11-29 20:59:43'
1768|1768|E'2020-11-29 20:59:43'
1769|1769|E'2020-11-29 20:59:43'
1770|519|E'2020-11-29 20:59:43'
1771|1771|E'2020-11-29 20:59:43'
1772|1772|E'2020-11-29 20:59:43'
1773|1773|E'2020-11-29 20:59:43'
1774|1774|E'2020-11-29 20:59:43'
1775|1775|E'2020-11-29 20:59:43'
1776|1776|E'2020-11-29 20:59:43'
1777|1777|E'2020-11-29 20:59:43'
1778|1778|E'2020-11-29 20:59:43'
1779|643|E'2020-11-29 20:59:43'
1780|1765|E'2020-11-29 20:59:43'
1781|195|E'2020-11-29 20:59:43'
1782|1782|E'2020-11-29 20:59:43'
1783|1783|E'2020-11-29 20:59:43'
1784|1784|E'2020-11-29 20:59:43'
1785|1785|E'2020-11-29 20:59:43'
1786|1786|E'2020-11-29 20:59:43'
1787|1787|E'2020-11-29 20:59:43'
1788|1788|E'2020-11-29 20:59:43'
1789|1789|E'2020-11-29 20:59:43'
1790|815|E'2020-11-29 20:59:43'
1791|1791|E'2020-11-29 20:59:43'
1792|1792|E'2020-11-29 20:59:43'
1793|1793|E'2020-11-29 20:59:43'
1794|1794|E'2020-11-29 20:59:43'
1795|1719|E'2020-11-29 20:59:43'
1796|1719|E'2020-11-29 20:59:43'
1797|519|E'2020-11-29 20:59:43'
1798|193|E'2020-11-29 20:59:43'
1799|1799|E'2020-11-29 20:59:43'
1800|181|E'2020-11-29 20:59:43'
1801|1801|E'2020-11-29 20:59:43'
1802|1802|E'2020-11-29 20:59:43'
1803|1803|E'2020-11-29 20:59:43'
1804|1804|E'2020-11-29 20:59:43'
1805|841|E'2020-11-29 20:59:43'
1806|1806|E'2020-11-29 20:59:43'
1807|1123|E'2020-11-29 20:59:43'
1808|1734|E'2020-11-29 20:59:43'
1809|1809|E'2020-11-29 20:59:43'
1810|1810|E'2020-11-29 20:59:43'
1811|1811|E'2020-11-29 20:59:43'
1812|1812|E'2020-11-29 20:59:43'
1813|1124|E'2020-11-29 20:59:43'
1814|1814|E'2020-11-29 20:59:43'
1815|1815|E'2020-11-29 20:59:43'
1816|104|E'2020-11-29 20:59:43'
1817|1719|E'2020-11-29 20:59:43'
1818|1818|E'2020-11-29 20:59:43'
1819|1819|E'2020-11-29 20:59:43'
1820|1820|E'2020-11-29 20:59:43'
1821|1786|E'2020-11-29 20:59:43'
1822|1822|E'2020-11-29 20:59:43'
1823|1823|E'2020-11-29 20:59:43'
1824|1824|E'2020-11-29 20:59:43'
1825|481|E'2020-11-29 20:59:43'
1826|1719|E'2020-11-29 20:59:43'
1827|1827|E'2020-11-29 20:59:43'
1828|1828|E'2020-11-29 20:59:43'
1829|826|E'2020-11-29 20:59:43'
1830|1830|E'2020-11-29 20:59:43'
1831|1831|E'2020-11-29 20:59:43'
1832|14|E'2020-11-29 20:59:43'
1833|1804|E'2020-11-29 20:59:43'
1834|1834|E'2020-11-29 20:59:43'
1835|1719|E'2020-11-29 20:59:43'
1836|1836|E'2020-11-29 20:59:43'
1837|1774|E'2020-11-29 20:59:43'
1838|1838|E'2020-11-29 20:59:43'
1839|1839|E'2020-11-29 20:59:43'
1840|1840|E'2020-11-29 20:59:43'
1841|1841|E'2020-11-29 20:59:43'
1842|107|E'2020-11-29 20:59:43'
1843|1843|E'2020-11-29 20:59:43'
1844|631|E'2020-11-29 20:59:43'
1845|1774|E'2020-11-29 20:59:43'
1846|1846|E'2020-11-29 20:59:43'
1847|481|E'2020-11-29 20:59:43'
1848|159|E'2020-11-29 20:59:43'
1849|1849|E'2020-11-29 20:59:43'
1850|1297|E'2020-11-29 20:59:43'
1851|1851|E'2020-11-29 20:59:43'
1852|12|E'2020-11-29 20:59:43'
1853|414|E'2020-11-29 20:59:43'
1854|1854|E'2020-11-29 20:59:43'
1855|1855|E'2020-11-29 20:59:43'
1856|1856|E'2020-11-29 20:59:43'
1857|1857|E'2020-11-29 20:59:43'
1858|1740|E'2020-11-29 20:59:43'
1859|1859|E'2020-11-29 20:59:43'
1860|282|E'2020-11-29 20:59:43'
1861|1861|E'2020-11-29 20:59:43'
1862|1862|E'2020-11-29 20:59:43'
1863|1863|E'2020-11-29 20:59:43'
1864|1864|E'2020-11-29 20:59:43'
1865|1865|E'2020-11-29 20:59:43'
1866|195|E'2020-11-29 20:59:43'
1867|107|E'2020-11-29 20:59:43'
1868|1054|E'2020-11-29 20:59:43'
1869|481|E'2020-11-29 20:59:43'
1870|1870|E'2020-11-29 20:59:43'
1871|1871|E'2020-11-29 20:59:43'
1872|1872|E'2020-11-29 20:59:43'
1873|622|E'2020-11-29 20:59:43'
1874|1719|E'2020-11-29 20:59:43'
1875|1875|E'2020-11-29 20:59:43'
1876|965|E'2020-11-29 20:59:43'
1877|1877|E'2020-11-29 20:59:43'
1878|643|E'2020-11-29 20:59:43'
1879|1879|E'2020-11-29 20:59:43'
1880|181|E'2020-11-29 20:59:43'
1881|1838|E'2020-11-29 20:59:43'
1882|77|E'2020-11-29 20:59:43'
1883|1883|E'2020-11-29 20:59:43'
1884|964|E'2020-11-29 20:59:43'
1885|1885|E'2020-11-29 20:59:43'
1886|1719|E'2020-11-29 20:59:43'
1887|1734|E'2020-11-29 20:59:43'
1888|1888|E'2020-11-29 20:59:43'
1889|1889|E'2020-11-29 20:59:43'
1890|1885|E'2020-11-29 20:59:43'
1891|1891|E'2020-11-29 20:59:43'
1892|543|E'2020-11-29 20:59:43'
1893|1893|E'2020-11-29 20:59:43'
1894|1894|E'2020-11-29 20:59:43'
1895|14|E'2020-11-29 20:59:43'
1896|1209|E'2020-11-29 20:59:43'
1897|1897|E'2020-11-29 20:59:43'
1898|1898|E'2020-11-29 20:59:43'
1899|1899|E'2020-11-29 20:59:43'
1900|1192|E'2020-11-29 20:59:43'
1901|14|E'2020-11-29 20:59:43'
1902|1902|E'2020-11-29 20:59:43'
1903|455|E'2020-11-29 20:59:43'
1904|1904|E'2020-11-29 20:59:43'
1905|1905|E'2020-11-29 20:59:43'
1906|159|E'2020-11-29 20:59:43'
1907|1907|E'2020-11-29 20:59:43'
1908|1885|E'2020-11-29 20:59:43'
1909|1909|E'2020-11-29 20:59:43'
1910|1910|E'2020-11-29 20:59:43'
1911|515|E'2020-11-29 20:59:43'
1912|1912|E'2020-11-29 20:59:43'
1913|1913|E'2020-11-29 20:59:43'
1914|1885|E'2020-11-29 20:59:43'
1915|1314|E'2020-11-29 20:59:43'
1916|1916|E'2020-11-29 20:59:43'
1917|1917|E'2020-11-29 20:59:43'
1918|1918|E'2020-11-29 20:59:43'
1919|455|E'2020-11-29 20:59:43'
1920|1920|E'2020-11-29 20:59:43'
1921|1921|E'2020-11-29 20:59:43'
1922|1547|E'2020-11-29 20:59:43'
1923|1036|E'2020-11-29 20:59:43'
1924|1924|E'2020-11-29 20:59:43'
1925|1925|E'2020-11-29 20:59:43'
1926|643|E'2020-11-29 20:59:43'
1927|1927|E'2020-11-29 20:59:43'
1928|1928|E'2020-11-29 20:59:43'
1929|1929|E'2020-11-29 20:59:43'
1930|1930|E'2020-11-29 20:59:43'
1931|495|E'2020-11-29 20:59:43'
1932|1932|E'2020-11-29 20:59:43'
1933|1017|E'2020-11-29 20:59:43'
1934|1898|E'2020-11-29 20:59:43'
1935|1935|E'2020-11-29 20:59:43'
1936|659|E'2020-11-29 20:59:43'
1937|281|E'2020-11-29 20:59:43'
1938|1938|E'2020-11-29 20:59:43'
1939|200|E'2020-11-29 20:59:43'
1940|455|E'2020-11-29 20:59:43'
1941|543|E'2020-11-29 20:59:43'
1942|1942|E'2020-11-29 20:59:43'
1943|1943|E'2020-11-29 20:59:43'
1944|1885|E'2020-11-29 20:59:43'
1945|1945|E'2020-11-29 20:59:43'
1946|1946|E'2020-11-29 20:59:43'
1947|1947|E'2020-11-29 20:59:43'
1948|1948|E'2020-11-29 20:59:43'
1949|1949|E'2020-11-29 20:59:43'
1950|1950|E'2020-11-29 20:59:43'
1951|1951|E'2020-11-29 20:59:43'
1952|107|E'2020-11-29 20:59:43'
1953|1313|E'2020-11-29 20:59:43'
1954|1954|E'2020-11-29 20:59:43'
1955|1955|E'2020-11-29 20:59:43'
1956|1956|E'2020-11-29 20:59:43'
1957|389|E'2020-11-29 20:59:43'
1958|1292|E'2020-11-29 20:59:43'
1959|1959|E'2020-11-29 20:59:43'
1960|640|E'2020-11-29 20:59:43'
1961|1961|E'2020-11-29 20:59:43'
1962|1962|E'2020-11-29 20:59:43'
1963|1963|E'2020-11-29 20:59:43'
1964|1964|E'2020-11-29 20:59:43'
1965|1965|E'2020-11-29 20:59:43'
1966|92|E'2020-11-29 20:59:43'
1967|1967|E'2020-11-29 20:59:43'
1968|1968|E'2020-11-29 20:59:43'
1969|1969|E'2020-11-29 20:59:43'
1970|1970|E'2020-11-29 20:59:43'
1971|1875|E'2020-11-29 20:59:43'
1972|1972|E'2020-11-29 20:59:43'
1973|1973|E'2020-11-29 20:59:43'
1974|1974|E'2020-11-29 20:59:43'
1975|927|E'2020-11-29 20:59:43'
1976|1976|E'2020-11-29 20:59:43'
1977|1814|E'2020-11-29 20:59:43'
1978|92|E'2020-11-29 20:59:43'
1979|957|E'2020-11-29 20:59:43'
1980|1980|E'2020-11-29 20:59:43'
1981|1981|E'2020-11-29 20:59:43'
1982|481|E'2020-11-29 20:59:43'
1983|1983|E'2020-11-29 20:59:43'
1984|1984|E'2020-11-29 20:59:43'
1985|1391|E'2020-11-29 20:59:43'
1986|14|E'2020-11-29 20:59:43'
1987|1987|E'2020-11-29 20:59:43'
1988|1988|E'2020-11-29 20:59:43'
1989|14|E'2020-11-29 20:59:43'
1990|1990|E'2020-11-29 20:59:43'
1991|1991|E'2020-11-29 20:59:43'
1992|876|E'2020-11-29 20:59:43'
1993|1993|E'2020-11-29 20:59:43'
1994|1994|E'2020-11-29 20:59:43'
1995|323|E'2020-11-29 20:59:43'
1996|880|E'2020-11-29 20:59:43'
1997|1997|E'2020-11-29 20:59:43'
1998|455|E'2020-11-29 20:59:43'
1999|1999|E'2020-11-29 20:59:43'
2000|1792|E'2020-11-29 20:59:43'
2001|2001|E'2020-11-29 20:59:43'
2002|2002|E'2020-11-29 20:59:43'
2003|14|E'2020-11-29 20:59:43'
2004|177|E'2020-11-29 20:59:43'
2005|1803|E'2020-11-29 20:59:43'
2006|2006|E'2020-11-29 20:59:43'
2007|1318|E'2020-11-29 20:59:43'
2008|1719|E'2020-11-29 20:59:43'
2009|2009|E'2020-11-29 20:59:43'
2010|2010|E'2020-11-29 20:59:43'
2011|2011|E'2020-11-29 20:59:43'
2012|957|E'2020-11-29 20:59:43'
2013|788|E'2020-11-29 20:59:43'
2014|1063|E'2020-11-29 20:59:43'
