userId|gameId|lastUpdate
38|3370|'2020-11-29 21:28:14'
38|1145|'2020-11-29 21:28:14'
38|3038|'2020-11-29 21:28:14'
38|71|'2020-11-29 21:28:14'
38|535|'2020-11-29 21:28:14'
38|2099|'2020-11-29 21:28:14'
38|1627|'2020-11-29 21:28:14'
38|3092|'2020-11-29 21:28:14'
38|3160|'2020-11-29 21:28:14'
38|3791|'2020-11-29 21:28:14'
38|2700|'2020-11-29 21:28:14'
38|3795|'2020-11-29 21:28:14'
38|1801|'2020-11-29 21:28:14'
38|323|'2020-11-29 21:28:14'
38|654|'2020-11-29 21:28:14'
38|2946|'2020-11-29 21:28:14'
38|520|'2020-11-29 21:28:14'
38|3338|'2020-11-29 21:28:14'
38|2983|'2020-11-29 21:28:14'
38|270|'2020-11-29 21:28:14'
38|3613|'2020-11-29 21:28:14'
38|547|'2020-11-29 21:28:14'
38|78|'2020-11-29 21:28:14'
38|219|'2020-11-29 21:28:14'
39|1831|'2020-11-29 21:28:14'
39|1183|'2020-11-29 21:28:14'
39|1254|'2020-11-29 21:28:14'
39|3654|'2020-11-29 21:28:14'
39|3505|'2020-11-29 21:28:14'
39|2700|'2020-11-29 21:28:14'
39|2196|'2020-11-29 21:28:14'
39|2122|'2020-11-29 21:28:14'
39|1363|'2020-11-29 21:28:14'
39|3936|'2020-11-29 21:28:14'
39|3931|'2020-11-29 21:28:14'
39|3785|'2020-11-29 21:28:14'
39|3991|'2020-11-29 21:28:14'
39|292|'2020-11-29 21:28:14'
39|2093|'2020-11-29 21:28:14'
39|2987|'2020-11-29 21:28:14'
39|3651|'2020-11-29 21:28:14'
39|2310|'2020-11-29 21:28:14'
39|3706|'2020-11-29 21:28:14'
39|3337|'2020-11-29 21:28:14'
39|3559|'2020-11-29 21:28:14'
39|2941|'2020-11-29 21:28:14'
39|2507|'2020-11-29 21:28:14'
39|1459|'2020-11-29 21:28:14'
39|1249|'2020-11-29 21:28:14'
39|2576|'2020-11-29 21:28:14'
39|1779|'2020-11-29 21:28:14'
39|882|'2020-11-29 21:28:14'
39|3944|'2020-11-29 21:28:14'
39|296|'2020-11-29 21:28:14'
39|1252|'2020-11-29 21:28:14'
39|3424|'2020-11-29 21:28:14'
39|265|'2020-11-29 21:28:14'
39|1767|'2020-11-29 21:28:14'
39|2148|'2020-11-29 21:28:14'
39|1817|'2020-11-29 21:28:14'
39|3313|'2020-11-29 21:28:14'
39|2031|'2020-11-29 21:28:14'
39|2567|'2020-11-29 21:28:14'
39|1444|'2020-11-29 21:28:14'
39|514|'2020-11-29 21:28:14'
39|672|'2020-11-29 21:28:14'
39|3976|'2020-11-29 21:28:14'
39|383|'2020-11-29 21:28:14'
39|2187|'2020-11-29 21:28:14'
40|524|'2020-11-29 21:28:14'
40|308|'2020-11-29 21:28:14'
40|1734|'2020-11-29 21:28:14'
40|714|'2020-11-29 21:28:14'
40|3139|'2020-11-29 21:28:14'
40|2640|'2020-11-29 21:28:14'
40|1841|'2020-11-29 21:28:14'
40|3211|'2020-11-29 21:28:14'
40|1579|'2020-11-29 21:28:14'
40|3566|'2020-11-29 21:28:14'
40|3159|'2020-11-29 21:28:14'
40|428|'2020-11-29 21:28:14'
40|3916|'2020-11-29 21:28:14'
40|1395|'2020-11-29 21:28:14'
40|1797|'2020-11-29 21:28:14'
40|2865|'2020-11-29 21:28:14'
40|822|'2020-11-29 21:28:14'
40|1312|'2020-11-29 21:28:14'
40|3851|'2020-11-29 21:28:14'
40|1055|'2020-11-29 21:28:14'
40|301|'2020-11-29 21:28:14'
40|1943|'2020-11-29 21:28:14'
40|1953|'2020-11-29 21:28:14'
40|265|'2020-11-29 21:28:14'
40|1630|'2020-11-29 21:28:14'
40|2503|'2020-11-29 21:28:14'
40|1871|'2020-11-29 21:28:14'
40|3103|'2020-11-29 21:28:14'
40|2623|'2020-11-29 21:28:14'
40|1596|'2020-11-29 21:28:14'
40|3458|'2020-11-29 21:28:14'
40|1699|'2020-11-29 21:28:14'
40|1976|'2020-11-29 21:28:14'
40|3005|'2020-11-29 21:28:14'
40|3793|'2020-11-29 21:28:14'
40|2597|'2020-11-29 21:28:14'
40|3588|'2020-11-29 21:28:14'
40|2882|'2020-11-29 21:28:14'
