gameId|pubId|lastUpdate
1598|12|2020-11-23 13:03:31
1599|89|2020-11-23 13:03:31
1600|1453|2020-11-23 13:03:31
1601|976|2020-11-23 13:03:31
1602|40|2020-11-23 13:03:31
1603|832|2020-11-23 13:03:31
1604|333|2020-11-23 13:03:31
1605|67|2020-11-23 13:03:31
1606|1606|2020-11-23 13:03:31
1607|1607|2020-11-23 13:03:31
1608|40|2020-11-23 13:03:31
1609|623|2020-11-23 13:03:31
1610|1419|2020-11-23 13:03:31
1611|73|2020-11-23 13:03:31
1612|1596|2020-11-23 13:03:31
1613|32|2020-11-23 13:03:31
1614|805|2020-11-23 13:03:31
1615|333|2020-11-23 13:03:31
1616|1616|2020-11-23 13:03:31
1617|1531|2020-11-23 13:03:31
1618|1618|2020-11-23 13:03:31
1619|12|2020-11-23 13:03:31
1620|89|2020-11-23 13:03:31
1621|10|2020-11-23 13:03:31
1622|1538|2020-11-23 13:03:31
1623|1623|2020-11-23 13:03:31
1624|513|2020-11-23 13:03:31
1625|101|2020-11-23 13:03:31
1626|1626|2020-11-23 13:03:31
1627|1098|2020-11-23 13:03:31
1628|1454|2020-11-23 13:03:31
1629|622|2020-11-23 13:03:31
1630|160|2020-11-23 13:03:31
1631|1631|2020-11-23 13:03:31
1632|1418|2020-11-23 13:03:31
1633|160|2020-11-23 13:03:31
1634|73|2020-11-23 13:03:31
1635|1635|2020-11-23 13:03:31
1636|1636|2020-11-23 13:03:31
1637|333|2020-11-23 13:03:31
1638|101|2020-11-23 13:03:31
1639|1639|2020-11-23 13:03:31
1640|40|2020-11-23 13:03:31
1641|101|2020-11-23 13:03:31
1642|28|2020-11-23 13:03:31
1643|661|2020-11-23 13:03:31
1644|1419|2020-11-23 13:03:31
1645|40|2020-11-23 13:03:31
1646|160|2020-11-23 13:03:31
1647|1206|2020-11-23 13:03:31
1648|1648|2020-11-23 13:03:31
1649|160|2020-11-23 13:03:31
1650|154|2020-11-23 13:03:31
1651|1454|2020-11-23 13:03:31
1652|1469|2020-11-23 13:03:31
1653|1418|2020-11-23 13:03:31
1654|607|2020-11-23 13:03:31
1655|561|2020-11-23 13:03:31
1656|1656|2020-11-23 13:03:31
1657|908|2020-11-23 13:03:31
1658|413|2020-11-23 13:03:31
1659|1659|2020-11-23 13:03:31
1660|1660|2020-11-23 13:03:31
1661|7|2020-11-23 13:03:31
1662|1418|2020-11-23 13:03:31
1663|1343|2020-11-23 13:03:31
1664|1664|2020-11-23 13:03:31
1665|1665|2020-11-23 13:03:31
1666|333|2020-11-23 13:03:31
1667|976|2020-11-23 13:03:31
1668|1280|2020-11-23 13:03:31
1669|1454|2020-11-23 13:03:31
1670|1453|2020-11-23 13:03:31
1671|2|2020-11-23 13:03:31
1672|1672|2020-11-23 13:03:31
1673|10|2020-11-23 13:03:31
1674|160|2020-11-23 13:03:31
1675|32|2020-11-23 13:03:31
1676|1531|2020-11-23 13:03:31
1677|154|2020-11-23 13:03:31
1678|413|2020-11-23 13:03:31
1679|976|2020-11-23 13:03:31
1680|622|2020-11-23 13:03:31
1681|93|2020-11-23 13:03:31
1682|322|2020-11-23 13:03:31
1683|101|2020-11-23 13:03:31
1684|1684|2020-11-23 13:03:31
1685|67|2020-11-23 13:03:31
1686|1596|2020-11-23 13:03:31
1687|93|2020-11-23 13:03:31
1688|32|2020-11-23 13:03:31
1689|1689|2020-11-23 13:03:31
1690|154|2020-11-23 13:03:31
1691|333|2020-11-23 13:03:31
1692|160|2020-11-23 13:03:31
1693|1153|2020-11-23 13:03:31
1694|976|2020-11-23 13:03:31
1695|12|2020-11-23 13:03:31
1696|791|2020-11-23 13:03:31
1697|866|2020-11-23 13:03:31
1698|165|2020-11-23 13:03:31
1699|622|2020-11-23 13:03:31
1700|154|2020-11-23 13:03:31
1701|1701|2020-11-23 13:03:31
1702|73|2020-11-23 13:03:31
1703|16|2020-11-23 13:03:31
1704|1704|2020-11-23 13:03:31
1705|333|2020-11-23 13:03:31
1706|165|2020-11-23 13:03:31
1707|32|2020-11-23 13:03:31
1708|967|2020-11-23 13:03:31
1709|12|2020-11-23 13:03:31
1710|413|2020-11-23 13:03:31
1711|1418|2020-11-23 13:03:31
1712|1712|2020-11-23 13:03:31
1713|1713|2020-11-23 13:03:31
1714|101|2020-11-23 13:03:31
1715|1715|2020-11-23 13:03:31
1716|1419|2020-11-23 13:03:31
1717|1476|2020-11-23 13:03:31
1718|1718|2020-11-23 13:03:31
1719|89|2020-11-23 13:03:31
1720|12|2020-11-23 13:03:31
1721|1531|2020-11-23 13:03:31
1722|1454|2020-11-23 13:03:31
1723|1344|2020-11-23 13:03:31
1724|60|2020-11-23 13:03:31
1725|67|2020-11-23 13:03:31
1726|1726|2020-11-23 13:03:31
1727|545|2020-11-23 13:03:31
1728|1728|2020-11-23 13:03:31
1729|101|2020-11-23 13:03:31
1730|1730|2020-11-23 13:03:31
1731|1731|2020-11-23 13:03:31
1732|1732|2020-11-23 13:03:31
1733|1733|2020-11-23 13:03:31
1734|1732|2020-11-23 13:03:31
1735|1732|2020-11-23 13:03:31
1736|1732|2020-11-23 13:03:31
1737|1732|2020-11-23 13:03:31
1738|1738|2020-11-23 13:03:31
1739|60|2020-11-23 13:03:31
1740|625|2020-11-23 13:03:31
1741|521|2020-11-23 13:03:31
1742|1732|2020-11-23 13:03:31
1743|562|2020-11-23 13:03:31
1744|1732|2020-11-23 13:03:31
1745|1732|2020-11-23 13:03:31
1746|1732|2020-11-23 13:03:31
1747|791|2020-11-23 13:03:31
1748|1748|2020-11-23 13:03:31
1749|1749|2020-11-23 13:03:31
1750|1732|2020-11-23 13:03:31
1751|333|2020-11-23 13:03:31
1752|1752|2020-11-23 13:03:31
1753|1753|2020-11-23 13:03:31
1754|545|2020-11-23 13:03:31
1755|1732|2020-11-23 13:03:31
1756|258|2020-11-23 13:03:31
1757|128|2020-11-23 13:03:31
1758|1732|2020-11-23 13:03:31
1759|641|2020-11-23 13:03:31
1760|1732|2020-11-23 13:03:31
1761|1433|2020-11-23 13:03:31
1762|562|2020-11-23 13:03:31
1763|182|2020-11-23 13:03:31
1764|1764|2020-11-23 13:03:31
1765|599|2020-11-23 13:03:31
1766|1766|2020-11-23 13:03:31
1767|1732|2020-11-23 13:03:31
1768|725|2020-11-23 13:03:31
1769|614|2020-11-23 13:03:31
1770|1280|2020-11-23 13:03:31
1771|642|2020-11-23 13:03:31
1772|1772|2020-11-23 13:03:31
1773|1732|2020-11-23 13:03:31
1774|787|2020-11-23 13:03:31
1775|8|2020-11-23 13:03:31
1776|1776|2020-11-23 13:03:31
1777|1777|2020-11-23 13:03:31
1778|545|2020-11-23 13:03:31
1779|1779|2020-11-23 13:03:31
1780|1780|2020-11-23 13:03:31
1781|1732|2020-11-23 13:03:31
1782|32|2020-11-23 13:03:31
1783|1783|2020-11-23 13:03:31
1784|521|2020-11-23 13:03:31
1785|1785|2020-11-23 13:03:31
1786|1786|2020-11-23 13:03:31
1787|1787|2020-11-23 13:03:31
1788|1788|2020-11-23 13:03:31
1789|1789|2020-11-23 13:03:31
1790|32|2020-11-23 13:03:31
1791|124|2020-11-23 13:03:31
1792|1267|2020-11-23 13:03:31
1793|1354|2020-11-23 13:03:31
1794|1732|2020-11-23 13:03:31
1795|563|2020-11-23 13:03:31
1796|1796|2020-11-23 13:03:31
1797|160|2020-11-23 13:03:31
1798|165|2020-11-23 13:03:31
1799|1799|2020-11-23 13:03:31
1800|160|2020-11-23 13:03:31
1801|1801|2020-11-23 13:03:31
1802|1802|2020-11-23 13:03:31
1803|1732|2020-11-23 13:03:31
1804|1804|2020-11-23 13:03:31
1805|1805|2020-11-23 13:03:31
1806|1806|2020-11-23 13:03:31
1807|818|2020-11-23 13:03:31
1808|724|2020-11-23 13:03:31
1809|1732|2020-11-23 13:03:31
1810|521|2020-11-23 13:03:31
1811|1732|2020-11-23 13:03:31
1812|18|2020-11-23 13:03:31
1813|1113|2020-11-23 13:03:31
1814|182|2020-11-23 13:03:31
1815|675|2020-11-23 13:03:31
1816|60|2020-11-23 13:03:31
1817|45|2020-11-23 13:03:31
1818|1818|2020-11-23 13:03:31
1819|60|2020-11-23 13:03:31
1820|771|2020-11-23 13:03:31
1821|1732|2020-11-23 13:03:31
1822|1822|2020-11-23 13:03:31
1823|160|2020-11-23 13:03:31
1824|165|2020-11-23 13:03:31
1825|1825|2020-11-23 13:03:31
1826|563|2020-11-23 13:03:31
1827|771|2020-11-23 13:03:31
1828|92|2020-11-23 13:03:31
1829|1829|2020-11-23 13:03:31
1830|412|2020-11-23 13:03:31
1831|1732|2020-11-23 13:03:31
1832|1832|2020-11-23 13:03:31
1833|1833|2020-11-23 13:03:31
1834|165|2020-11-23 13:03:31
1835|160|2020-11-23 13:03:31
1836|32|2020-11-23 13:03:31
1837|160|2020-11-23 13:03:31
1838|165|2020-11-23 13:03:31
1839|787|2020-11-23 13:03:31
1840|1801|2020-11-23 13:03:31
1841|1841|2020-11-23 13:03:31
1842|1842|2020-11-23 13:03:31
1843|830|2020-11-23 13:03:31
1844|17|2020-11-23 13:03:31
1845|165|2020-11-23 13:03:31
1846|1846|2020-11-23 13:03:31
1847|1732|2020-11-23 13:03:31
1848|7|2020-11-23 13:03:31
1849|45|2020-11-23 13:03:31
1850|45|2020-11-23 13:03:31
1851|1788|2020-11-23 13:03:31
1852|778|2020-11-23 13:03:31
1853|1853|2020-11-23 13:03:31
1854|1732|2020-11-23 13:03:31
1855|1855|2020-11-23 13:03:31
1856|60|2020-11-23 13:03:31
1857|1788|2020-11-23 13:03:31
1858|787|2020-11-23 13:03:31
1859|1732|2020-11-23 13:03:31
1860|163|2020-11-23 13:03:31
1861|634|2020-11-23 13:03:31
1862|1862|2020-11-23 13:03:31
1863|1863|2020-11-23 13:03:31
1864|1310|2020-11-23 13:03:31
1865|556|2020-11-23 13:03:31
1866|1732|2020-11-23 13:03:31
1867|14|2020-11-23 13:03:31
1868|1868|2020-11-23 13:03:31
1869|1869|2020-11-23 13:03:31
1870|1753|2020-11-23 13:03:31
1871|1871|2020-11-23 13:03:31
1872|1332|2020-11-23 13:03:31
1873|1873|2020-11-23 13:03:31
1874|45|2020-11-23 13:03:31
1875|282|2020-11-23 13:03:31
1876|795|2020-11-23 13:03:31
1877|1877|2020-11-23 13:03:31
1878|557|2020-11-23 13:03:31
1879|1732|2020-11-23 13:03:31
1880|563|2020-11-23 13:03:31
1881|60|2020-11-23 13:03:31
1882|1050|2020-11-23 13:03:31
1883|1883|2020-11-23 13:03:31
1884|787|2020-11-23 13:03:31
1885|1732|2020-11-23 13:03:31
1886|1783|2020-11-23 13:03:31
1887|1732|2020-11-23 13:03:31
1888|1888|2020-11-23 13:03:31
1889|625|2020-11-23 13:03:31
1890|970|2020-11-23 13:03:31
1891|165|2020-11-23 13:03:31
1892|1748|2020-11-23 13:03:31
1893|1732|2020-11-23 13:03:31
1894|182|2020-11-23 13:03:31
1895|32|2020-11-23 13:03:31
1896|163|2020-11-23 13:03:31
1897|1897|2020-11-23 13:03:31
1898|1898|2020-11-23 13:03:31
1899|1732|2020-11-23 13:03:31
1900|1732|2020-11-23 13:03:31
1901|1732|2020-11-23 13:03:31
1902|1190|2020-11-23 13:03:31
1903|1903|2020-11-23 13:03:31
1904|1732|2020-11-23 13:03:31
1905|160|2020-11-23 13:03:31
1906|545|2020-11-23 13:03:31
1907|412|2020-11-23 13:03:31
1908|562|2020-11-23 13:03:31
1909|17|2020-11-23 13:03:31
1910|1801|2020-11-23 13:03:31
1911|1911|2020-11-23 13:03:31
1912|599|2020-11-23 13:03:31
1913|1190|2020-11-23 13:03:31
1914|1914|2020-11-23 13:03:31
1915|17|2020-11-23 13:03:31
1916|1916|2020-11-23 13:03:31
1917|1917|2020-11-23 13:03:31
1918|258|2020-11-23 13:03:31
1919|1919|2020-11-23 13:03:31
1920|1732|2020-11-23 13:03:31
1921|969|2020-11-23 13:03:31
1922|1169|2020-11-23 13:03:31
1923|1923|2020-11-23 13:03:31
1924|477|2020-11-23 13:03:31
1925|1347|2020-11-23 13:03:31
1926|1926|2020-11-23 13:03:31
1927|579|2020-11-23 13:03:31
1928|1732|2020-11-23 13:03:31
1929|1328|2020-11-23 13:03:31
1930|1930|2020-11-23 13:03:31
1931|165|2020-11-23 13:03:31
1932|160|2020-11-23 13:03:31
1933|1933|2020-11-23 13:03:31
1934|258|2020-11-23 13:03:31
1935|160|2020-11-23 13:03:31
1936|1732|2020-11-23 13:03:31
1937|545|2020-11-23 13:03:31
1938|1938|2020-11-23 13:03:31
1939|1939|2020-11-23 13:03:31
1940|1354|2020-11-23 13:03:31
1941|1195|2020-11-23 13:03:31
1942|1280|2020-11-23 13:03:31
1943|1943|2020-11-23 13:03:31
1944|1267|2020-11-23 13:03:31
1945|258|2020-11-23 13:03:31
1946|1732|2020-11-23 13:03:31
1947|17|2020-11-23 13:03:31
1948|1113|2020-11-23 13:03:31
1949|1949|2020-11-23 13:03:31
1950|258|2020-11-23 13:03:31
1951|1732|2020-11-23 13:03:31
1952|160|2020-11-23 13:03:31
1953|1953|2020-11-23 13:03:31
1954|1954|2020-11-23 13:03:31
1955|545|2020-11-23 13:03:31
1956|830|2020-11-23 13:03:31
1957|1957|2020-11-23 13:03:31
1958|1732|2020-11-23 13:03:31
1959|1959|2020-11-23 13:03:31
1960|1960|2020-11-23 13:03:31
1961|1961|2020-11-23 13:03:31
1962|1748|2020-11-23 13:03:31
1963|1963|2020-11-23 13:03:31
1964|1964|2020-11-23 13:03:31
1965|1965|2020-11-23 13:03:31
1966|60|2020-11-23 13:03:31
1967|1967|2020-11-23 13:03:31
1968|1327|2020-11-23 13:03:31
1969|643|2020-11-23 13:03:31
1970|1732|2020-11-23 13:03:31
1971|97|2020-11-23 13:03:31
1972|786|2020-11-23 13:03:31
1973|1973|2020-11-23 13:03:31
1974|644|2020-11-23 13:03:31
1975|1975|2020-11-23 13:03:31
1976|1949|2020-11-23 13:03:31
1977|89|2020-11-23 13:03:31
1978|1978|2020-11-23 13:03:31
1979|1979|2020-11-23 13:03:31
1980|614|2020-11-23 13:03:31
1981|1981|2020-11-23 13:03:31
1982|1982|2020-11-23 13:03:31
1983|1983|2020-11-23 13:03:31
1984|614|2020-11-23 13:03:31
1985|1732|2020-11-23 13:03:31
1986|1986|2020-11-23 13:03:31
1987|160|2020-11-23 13:03:31
1988|643|2020-11-23 13:03:31
1989|60|2020-11-23 13:03:31
1990|412|2020-11-23 13:03:31
1991|92|2020-11-23 13:03:31
1992|1992|2020-11-23 13:03:31
1993|563|2020-11-23 13:03:31
1994|1994|2020-11-23 13:03:31
1995|1995|2020-11-23 13:03:31
1996|1868|2020-11-23 13:03:31
1997|614|2020-11-23 13:03:31
1998|787|2020-11-23 13:03:31
1999|1999|2020-11-23 13:03:31
2000|17|2020-11-23 13:03:31
2001|557|2020-11-23 13:03:31
2002|1783|2020-11-23 13:03:31
2003|17|2020-11-23 13:03:31
2004|2004|2020-11-23 13:03:31
2005|2005|2020-11-23 13:03:31
2006|124|2020-11-23 13:03:31
2007|605|2020-11-23 13:03:31
2008|2008|2020-11-23 13:03:31
2009|786|2020-11-23 13:03:31
2010|165|2020-11-23 13:03:31
2011|160|2020-11-23 13:03:31
2012|1748|2020-11-23 13:03:31
2013|17|2020-11-23 13:03:31
2014|2014|2020-11-23 13:03:31
2015|2015|2020-11-23 13:03:31
2016|258|2020-11-23 13:03:31
2017|1180|2020-11-23 13:03:31
2018|8|2020-11-23 13:03:31
2019|1818|2020-11-23 13:03:31
2020|1332|2020-11-23 13:03:31
2021|557|2020-11-23 13:03:31
2022|1732|2020-11-23 13:03:31
2023|2023|2020-11-23 13:03:31
2024|1732|2020-11-23 13:03:31
2025|2025|2020-11-23 13:03:31
2026|1732|2020-11-23 13:03:31
2027|1061|2020-11-23 13:03:31
2028|791|2020-11-23 13:03:31
2029|14|2020-11-23 13:03:31
2030|1|2020-11-23 13:03:31
2031|17|2020-11-23 13:03:31
2032|73|2020-11-23 13:03:31
2033|14|2020-11-23 13:03:31
2034|73|2020-11-23 13:03:31
2035|1|2020-11-23 13:03:31
2036|160|2020-11-23 13:03:31
2037|67|2020-11-23 13:03:31
2038|122|2020-11-23 13:03:31
2039|17|2020-11-23 13:03:31
2040|160|2020-11-23 13:03:31
2041|14|2020-11-23 13:03:31
2042|160|2020-11-23 13:03:31
2043|686|2020-11-23 13:03:31
2044|122|2020-11-23 13:03:31
2045|160|2020-11-23 13:03:31
2046|2046|2020-11-23 13:03:31
2047|60|2020-11-23 13:03:31
2048|1005|2020-11-23 13:03:31
2049|73|2020-11-23 13:03:31
2050|686|2020-11-23 13:03:31
2051|1|2020-11-23 13:03:31
2052|14|2020-11-23 13:03:31
2053|1|2020-11-23 13:03:31
2054|73|2020-11-23 13:03:31
2055|81|2020-11-23 13:03:31
2056|1|2020-11-23 13:03:31
2057|10|2020-11-23 13:03:31
2058|12|2020-11-23 13:03:31
2059|73|2020-11-23 13:03:31
2060|1|2020-11-23 13:03:31
2061|73|2020-11-23 13:03:31
2062|160|2020-11-23 13:03:31
2063|1|2020-11-23 13:03:31
2064|2064|2020-11-23 13:03:31
2065|40|2020-11-23 13:03:31
2066|17|2020-11-23 13:03:31
2067|32|2020-11-23 13:03:31
2068|160|2020-11-23 13:03:31
2069|60|2020-11-23 13:03:31
2070|122|2020-11-23 13:03:31
2071|160|2020-11-23 13:03:31
2072|12|2020-11-23 13:03:31
2073|160|2020-11-23 13:03:31
2074|686|2020-11-23 13:03:31
2075|2064|2020-11-23 13:03:31
2076|1|2020-11-23 13:03:31
2077|14|2020-11-23 13:03:31
2078|160|2020-11-23 13:03:31
2079|12|2020-11-23 13:03:31
2080|686|2020-11-23 13:03:31
2081|67|2020-11-23 13:03:31
2082|73|2020-11-23 13:03:31
2083|160|2020-11-23 13:03:31
2084|101|2020-11-23 13:03:31
2085|73|2020-11-23 13:03:31
2086|1|2020-11-23 13:03:31
2087|73|2020-11-23 13:03:31
2088|12|2020-11-23 13:03:31
2089|73|2020-11-23 13:03:31
2090|73|2020-11-23 13:03:31
2091|14|2020-11-23 13:03:31
2092|1|2020-11-23 13:03:31
2093|32|2020-11-23 13:03:31
2094|1416|2020-11-23 13:03:31
2095|1|2020-11-23 13:03:31
2096|160|2020-11-23 13:03:31
2097|2|2020-11-23 13:03:31
2098|67|2020-11-23 13:03:31
2099|73|2020-11-23 13:03:31
2100|60|2020-11-23 13:03:31
2101|1|2020-11-23 13:03:31
2102|32|2020-11-23 13:03:31
2103|67|2020-11-23 13:03:31
2104|2104|2020-11-23 13:03:31
2105|1|2020-11-23 13:03:31
2106|2106|2020-11-23 13:03:31
2107|1|2020-11-23 13:03:31
2108|12|2020-11-23 13:03:31
2109|160|2020-11-23 13:03:31
2110|2064|2020-11-23 13:03:31
2111|17|2020-11-23 13:03:31
2112|10|2020-11-23 13:03:31
2113|89|2020-11-23 13:03:31
2114|73|2020-11-23 13:03:31
2115|12|2020-11-23 13:03:31
2116|2116|2020-11-23 13:03:31
2117|101|2020-11-23 13:03:31
2118|14|2020-11-23 13:03:31
2119|14|2020-11-23 13:03:31
2120|12|2020-11-23 13:03:31
2121|14|2020-11-23 13:03:31
2122|1|2020-11-23 13:03:31
2123|1|2020-11-23 13:03:31
2124|32|2020-11-23 13:03:31
2125|73|2020-11-23 13:03:31
2126|1|2020-11-23 13:03:31
2127|160|2020-11-23 13:03:31
2128|2064|2020-11-23 13:03:31
2129|154|2020-11-23 13:03:31
2130|587|2020-11-23 13:03:31
2131|12|2020-11-23 13:03:31
2132|12|2020-11-23 13:03:31
2133|1|2020-11-23 13:03:31
2134|14|2020-11-23 13:03:31
2135|2064|2020-11-23 13:03:31
2136|67|2020-11-23 13:03:31
2137|93|2020-11-23 13:03:31
2138|43|2020-11-23 13:03:31
2139|322|2020-11-23 13:03:31
2140|154|2020-11-23 13:03:31
2141|2141|2020-11-23 13:03:31
2142|1|2020-11-23 13:03:31
2143|163|2020-11-23 13:03:31
2144|40|2020-11-23 13:03:31
2145|93|2020-11-23 13:03:31
2146|67|2020-11-23 13:03:31
2147|17|2020-11-23 13:03:31
2148|686|2020-11-23 13:03:31
2149|89|2020-11-23 13:03:31
2150|686|2020-11-23 13:03:31
2151|163|2020-11-23 13:03:31
2152|67|2020-11-23 13:03:31
2153|102|2020-11-23 13:03:31
2154|1416|2020-11-23 13:03:31
2155|2155|2020-11-23 13:03:31
2156|73|2020-11-23 13:03:31
2157|93|2020-11-23 13:03:31
2158|81|2020-11-23 13:03:31
2159|17|2020-11-23 13:03:31
2160|17|2020-11-23 13:03:31
2161|322|2020-11-23 13:03:31
2162|73|2020-11-23 13:03:31
2163|40|2020-11-23 13:03:31
2164|73|2020-11-23 13:03:31
2165|2155|2020-11-23 13:03:31
2166|160|2020-11-23 13:03:31
2167|1|2020-11-23 13:03:31
2168|2155|2020-11-23 13:03:31
2169|40|2020-11-23 13:03:31
2170|73|2020-11-23 13:03:31
2171|73|2020-11-23 13:03:31
2172|2172|2020-11-23 13:03:31
2173|1|2020-11-23 13:03:31
2174|2174|2020-11-23 13:03:31
2175|1|2020-11-23 13:03:31
2176|10|2020-11-23 13:03:31
2177|101|2020-11-23 13:03:31
2178|1|2020-11-23 13:03:31
2179|73|2020-11-23 13:03:31
2180|1419|2020-11-23 13:03:31
2181|101|2020-11-23 13:03:31
2182|67|2020-11-23 13:03:31
2183|73|2020-11-23 13:03:31
2184|101|2020-11-23 13:03:31
2185|122|2020-11-23 13:03:31
2186|686|2020-11-23 13:03:31
2187|43|2020-11-23 13:03:31
2188|1|2020-11-23 13:03:31
2189|2104|2020-11-23 13:03:31
2190|40|2020-11-23 13:03:31
2191|1|2020-11-23 13:03:31
2192|2155|2020-11-23 13:03:31
2193|122|2020-11-23 13:03:31
2194|60|2020-11-23 13:03:31
2195|1501|2020-11-23 13:03:31
2196|40|2020-11-23 13:03:31
2197|163|2020-11-23 13:03:31
2198|10|2020-11-23 13:03:31
2199|2199|2020-11-23 13:03:31
2200|101|2020-11-23 13:03:31
2201|322|2020-11-23 13:03:31
2202|32|2020-11-23 13:03:31
2203|322|2020-11-23 13:03:31
2204|17|2020-11-23 13:03:31
2205|14|2020-11-23 13:03:31
2206|2116|2020-11-23 13:03:31
2207|160|2020-11-23 13:03:31
2208|2064|2020-11-23 13:03:31
2209|2106|2020-11-23 13:03:31
2210|686|2020-11-23 13:03:31
2211|2211|2020-11-23 13:03:31
2212|12|2020-11-23 13:03:31
2213|1|2020-11-23 13:03:31
2214|67|2020-11-23 13:03:31
2215|2215|2020-11-23 13:03:31
2216|1|2020-11-23 13:03:31
2217|10|2020-11-23 13:03:31
2218|2155|2020-11-23 13:03:31
2219|2219|2020-11-23 13:03:31
2220|10|2020-11-23 13:03:31
2221|2|2020-11-23 13:03:31
2222|14|2020-11-23 13:03:31
2223|2116|2020-11-23 13:03:31
2224|1419|2020-11-23 13:03:31
2225|14|2020-11-23 13:03:31
2226|1416|2020-11-23 13:03:31
2227|160|2020-11-23 13:03:31
2228|40|2020-11-23 13:03:31
2229|101|2020-11-23 13:03:31
2230|686|2020-11-23 13:03:31
2231|1|2020-11-23 13:03:31
2232|1|2020-11-23 13:03:31
2233|2116|2020-11-23 13:03:31
2234|1|2020-11-23 13:03:31
2235|2219|2020-11-23 13:03:31
2236|17|2020-11-23 13:03:31
2237|12|2020-11-23 13:03:31
2238|81|2020-11-23 13:03:31
2239|2239|2020-11-23 13:03:31
2240|17|2020-11-23 13:03:31
2241|2064|2020-11-23 13:03:31
2242|14|2020-11-23 13:03:31
2243|17|2020-11-23 13:03:31
2244|160|2020-11-23 13:03:31
2245|73|2020-11-23 13:03:31
2246|1|2020-11-23 13:03:31
2247|93|2020-11-23 13:03:31
2248|102|2020-11-23 13:03:31
2249|2|2020-11-23 13:03:31
2250|2219|2020-11-23 13:03:31
2251|2116|2020-11-23 13:03:31
2252|1416|2020-11-23 13:03:31
2253|73|2020-11-23 13:03:31
2254|322|2020-11-23 13:03:31
2255|1|2020-11-23 13:03:31
2256|1|2020-11-23 13:03:31
2257|40|2020-11-23 13:03:31
2258|10|2020-11-23 13:03:31
2259|14|2020-11-23 13:03:31
2260|2260|2020-11-23 13:03:31
2261|2104|2020-11-23 13:03:31
2262|686|2020-11-23 13:03:31
2263|73|2020-11-23 13:03:31
2264|1|2020-11-23 13:03:31
2265|2219|2020-11-23 13:03:31
2266|73|2020-11-23 13:03:31
2267|10|2020-11-23 13:03:31
2268|73|2020-11-23 13:03:31
2269|160|2020-11-23 13:03:31
2270|14|2020-11-23 13:03:31
2271|43|2020-11-23 13:03:31
2272|1|2020-11-23 13:03:31
2273|12|2020-11-23 13:03:31
2274|12|2020-11-23 13:03:31
2275|1|2020-11-23 13:03:31
2276|10|2020-11-23 13:03:31
2277|322|2020-11-23 13:03:31
2278|686|2020-11-23 13:03:31
2279|14|2020-11-23 13:03:31
2280|1|2020-11-23 13:03:31
2281|8|2020-11-23 13:03:31
2282|10|2020-11-23 13:03:31
2283|686|2020-11-23 13:03:31
2284|2|2020-11-23 13:03:31
2285|2064|2020-11-23 13:03:31
2286|10|2020-11-23 13:03:31
2287|1501|2020-11-23 13:03:31
2288|81|2020-11-23 13:03:31
2289|93|2020-11-23 13:03:31
2290|10|2020-11-23 13:03:31
2291|81|2020-11-23 13:03:31
2292|413|2020-11-23 13:03:31
2293|2155|2020-11-23 13:03:31
2294|322|2020-11-23 13:03:31
2295|322|2020-11-23 13:03:31
2296|92|2020-11-23 13:03:31
2297|60|2020-11-23 13:03:31
2298|60|2020-11-23 13:03:31
2299|2116|2020-11-23 13:03:31
2300|163|2020-11-23 13:03:31
2301|122|2020-11-23 13:03:31
2302|10|2020-11-23 13:03:31
2303|322|2020-11-23 13:03:31
2304|14|2020-11-23 13:03:31
2305|471|2020-11-23 13:03:31
2306|154|2020-11-23 13:03:31
2307|322|2020-11-23 13:03:31
2308|686|2020-11-23 13:03:31
2309|101|2020-11-23 13:03:31
2310|14|2020-11-23 13:03:31
2311|12|2020-11-23 13:03:31
2312|1|2020-11-23 13:03:31
2313|14|2020-11-23 13:03:31
2314|10|2020-11-23 13:03:31
2315|14|2020-11-23 13:03:31
2316|2316|2020-11-23 13:03:31
2317|89|2020-11-23 13:03:31
2318|10|2020-11-23 13:03:31
2319|12|2020-11-23 13:03:31
2320|1914|2020-11-23 13:03:31
2321|12|2020-11-23 13:03:31
2322|10|2020-11-23 13:03:31
2323|45|2020-11-23 13:03:31
2324|2106|2020-11-23 13:03:31
2325|73|2020-11-23 13:03:31
2326|1509|2020-11-23 13:03:31
2327|32|2020-11-23 13:03:31
2328|32|2020-11-23 13:03:31
2329|1052|2020-11-23 13:03:31
2330|101|2020-11-23 13:03:31
2331|32|2020-11-23 13:03:31
2332|322|2020-11-23 13:03:31
2333|2|2020-11-23 13:03:31
2334|101|2020-11-23 13:03:31
2335|14|2020-11-23 13:03:31
2336|12|2020-11-23 13:03:31
2337|2116|2020-11-23 13:03:31
2338|101|2020-11-23 13:03:31
2339|2339|2020-11-23 13:03:31
2340|154|2020-11-23 13:03:31
2341|1|2020-11-23 13:03:31
2342|14|2020-11-23 13:03:31
2343|1|2020-11-23 13:03:31
2344|322|2020-11-23 13:03:31
2345|12|2020-11-23 13:03:31
2346|160|2020-11-23 13:03:31
2347|322|2020-11-23 13:03:31
2348|2219|2020-11-23 13:03:31
2349|40|2020-11-23 13:03:31
2350|1|2020-11-23 13:03:31
2351|322|2020-11-23 13:03:31
2352|73|2020-11-23 13:03:31
2353|322|2020-11-23 13:03:31
2354|322|2020-11-23 13:03:31
2355|10|2020-11-23 13:03:31
2356|102|2020-11-23 13:03:31
2357|2316|2020-11-23 13:03:31
2358|102|2020-11-23 13:03:31
